written;hostname;services;procedure;stratos
yes;DS4700_NFB_GROUP;TRAP;http://monitoring-dc.app.corp/kb/storage:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_BE18;Controller_A;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_BE18;Controller_B;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_BE18;LUN_cache;http://monitoring-dc.app.corp/kb/storage:ibm_ds:lun_cache;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;DS4800_EAS_BE18;TRAP;http://monitoring-dc.app.corp/kb/storage:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_CE10;Controller_A;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_CE10;Controller_B;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS4800_EAS_CE10;LUN_cache;http://monitoring-dc.app.corp/kb/storage:ibm_ds:lun_cache;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;DS4800_EAS_CE10;TRAP;http://monitoring-dc.app.corp/kb/storage:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_BE18;Controller_A;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_BE18;Controller_B;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_BE18;LUN_cache;http://monitoring-dc.app.corp/kb/storage:ibm_ds:lun_cache;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;DS5300_FCS_BE18;TRAP;http://monitoring-dc.app.corp/kb/storage:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_CE10;Controller_A;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_CE10;Controller_B;http://monitoring-dc.app.corp/kb/storage:controller:;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;DS5300_FCS_CE10;LUN_cache;http://monitoring-dc.app.corp/kb/storage:ibm_ds:lun_cache;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;DS5300_FCS_CE10;TRAP;http://monitoring-dc.app.corp/kb/storage:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCAPP0001;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0002;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0002;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0002;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0002;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0002;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0002;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0003;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0003;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0003;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0003;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Service_DB2DAS;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Service_DB2_Management;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Service_DB2_Remote_Command;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Service_DB2_copy;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0003;Service_IBM_Websphere_Application;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0003;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0004;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0004;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0004;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0004;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0004;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0004;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0005;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0005;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0005;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0005;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0005;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0005;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0007;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0007;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0007;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0007;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0007;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0007;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0008;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0008;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0008;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0008;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0008;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0008;Service_World_Wide_Web_Publishing;http://monitoring-dc.app.corp/kb/system:windows:services:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0008;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0009;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0009;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0009;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0009;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0009;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0009;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0010;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0010;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0010;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0010;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0010;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0010;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0015;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0015;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0015;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0015;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0015;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0015;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0016;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0016;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0016;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0016;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0016;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0016;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0020;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP0020;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0020;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0020;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0020;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP0020;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP1001;CPU;http://monitoring-dc.app.corp/kb/system:windows:cpu;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCAPP1001;Drive_C_used_space;http://monitoring-dc.app.corp/kb/system:windows:partition:;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP1001;Memory_Physical_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP1001;Memory_Virtual_used;http://monitoring-dc.app.corp/kb/system:windows:memory_usage;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP1001;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCAPP1001;WMI;http://monitoring-dc.app.corp/kb/monitoring:wmi;OP_NA_SYSTEM_WIN, OP_SYSTEM_WIN, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;CPU;http://monitoring-dc.app.corp/kb/network:cisco_switch:cpu;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;Config_status;http://monitoring-dc.app.corp/kb/network:cisco_switch:config_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;Hardware_sensors_status;http://monitoring-dc.app.corp/kb/network:cisco_core_switch:sensors_state;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;IOS_Version;http://monitoring-dc.app.corp/kb/network:cisco_switch:ios;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1001SWT;System_cisco_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
no;EUEDCBCE1002MGT1;RSA;http://monitoring-dc.app.corp/kb/network:blade_center:management;OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCBCE1002MGT2;RSA;http://monitoring-dc.app.corp/kb/network:blade_center:management;OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCBCE1002SWF1;Port_CRC_errors;http://monitoring-dc.app.corp/kb/storage:san:crc_errors;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE1002SWF1;TRAP;http://monitoring-dc.app.corp/kb/system:san:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;EUEDCBCE1002SWF2;Port_CRC_errors;http://monitoring-dc.app.corp/kb/storage:san:crc_errors;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE1002SWF2;TRAP;http://monitoring-dc.app.corp/kb/system:san:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;net_port_EXT3;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT1;net_port_EXT4;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;net_port_EXT3;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1002SWT2;net_port_EXT4;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;net_port_EXT3;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT1;net_port_EXT4;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;net_port_EXT3;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE1003SWT2;net_port_EXT4;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;CPU;http://monitoring-dc.app.corp/kb/network:cisco_switch:cpu;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;Config_status;http://monitoring-dc.app.corp/kb/network:cisco_switch:config_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;Hardware_sensors_status;http://monitoring-dc.app.corp/kb/network:cisco_core_switch:sensors_state;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;IOS_Version;http://monitoring-dc.app.corp/kb/network:cisco_switch:ios;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2001SWT;System_cisco_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
no;EUEDCBCE2002MGT1;RSA;http://monitoring-dc.app.corp/kb/network:blade_center:management;OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCBCE2002MGT2;RSA;http://monitoring-dc.app.corp/kb/network:blade_center:management;OP_SYSTEM_WIN, OP_FR_PILOTS
no;EUEDCBCE2002SWF1;Port_CRC_errors;http://monitoring-dc.app.corp/kb/storage:san:crc_errors;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE2002SWF1;TRAP;http://monitoring-dc.app.corp/kb/system:san:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
no;EUEDCBCE2002SWF2;Port_CRC_errors;http://monitoring-dc.app.corp/kb/storage:san:crc_errors;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE2002SWF2;TRAP;http://monitoring-dc.app.corp/kb/system:san:trap;OP_SYSTEM_UNIX, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;net_port_EXT3;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT1;net_port_EXT4;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT2;SNMP;http://monitoring-dc.app.corp/kb/monitoring:snmp;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT2;System_uptime;http://monitoring-dc.app.corp/kb/network:cisco_switch:uptime;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT2;Temperature_blade;http://monitoring-dc.app.corp/kb/network:blade:temperature;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT2;net_port_EXT1;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
yes;EUEDCBCE2002SWT2;net_port_EXT2;http://monitoring-dc.app.corp/kb/network:port_status;OP_NETWORK_DC, OP_FR_PILOTS
